timestamp,date,agv_id,task_type,duration,target_node
1773728493,2026-03-17,AGV01,delivery,292,410
1773728493,2026-03-17,AGV02,delivery,38,81
1773728493,2026-03-17,AGV02,delivery,188,210
1773728493,2026-03-17,AGV01,return,224,413
1773728493,2026-03-17,AGV01,delivery,203,10
1773728493,2026-03-17,AGV02,pickup,113,71
1773728493,2026-03-17,AGV01,delivery,237,72
1773728493,2026-03-17,AGV02,delivery,268,10
1773728493,2026-03-17,AGV01,return,91,410
1773728493,2026-03-17,AGV01,delivery,154,72
1773728493,2026-03-17,AGV02,delivery,45,107
1773728493,2026-03-17,AGV01,return,162,410
1773728493,2026-03-17,AGV02,pickup,283,24
1773728493,2026-03-17,AGV02,delivery,69,102
1773728493,2026-03-17,AGV02,pickup,143,107
1773728493,2026-03-17,AGV02,delivery,75,412
1773728493,2026-03-17,AGV01,return,143,107
1773728493,2026-03-17,AGV02,delivery,123,81
1773728493,2026-03-17,AGV01,delivery,111,81
1773728493,2026-03-17,AGV01,pickup,38,81
1773728493,2026-03-17,AGV01,pickup,253,73
1773728493,2026-03-17,AGV01,delivery,133,2
1773728493,2026-03-17,AGV02,delivery,171,74
1773728493,2026-03-17,AGV02,pickup,227,412
1773728493,2026-03-17,AGV02,delivery,129,2
1773728493,2026-03-17,AGV02,return,43,102
1773728493,2026-03-17,AGV01,return,60,412
1773728493,2026-03-17,AGV02,pickup,287,73
1773728493,2026-03-17,AGV02,return,163,102
1773728494,2026-03-17,AGV02,return,224,81
1773728494,2026-03-17,AGV01,delivery,300,10
1773728494,2026-03-17,AGV01,return,54,74
1773728494,2026-03-17,AGV02,return,281,81
1773728494,2026-03-17,AGV01,delivery,218,102
1773728494,2026-03-17,AGV02,return,251,411
1773728494,2026-03-17,AGV01,return,156,73
1773728494,2026-03-17,AGV02,delivery,123,2
1773728494,2026-03-17,AGV02,pickup,44,61
1773728494,2026-03-17,AGV01,return,283,413
1773728494,2026-03-17,AGV02,pickup,248,2
1773728494,2026-03-17,AGV01,pickup,54,999
1773728494,2026-03-17,AGV02,return,202,410
1773728494,2026-03-17,AGV01,return,195,102
1773728494,2026-03-17,AGV02,pickup,95,413
1773728494,2026-03-17,AGV01,pickup,38,108
1773728494,2026-03-17,AGV01,delivery,243,999
1773728494,2026-03-17,AGV01,delivery,211,61
1773728494,2026-03-17,AGV02,return,196,102
1773728494,2026-03-17,AGV01,return,177,74
1773728494,2026-03-17,AGV01,return,238,61
1773728494,2026-03-17,AGV02,return,200,51
1773728494,2026-03-17,AGV02,delivery,242,2
1773728494,2026-03-17,AGV01,return,262,410
1773728494,2026-03-17,AGV01,delivery,143,24
1773728494,2026-03-17,AGV02,pickup,253,102
1773728494,2026-03-17,AGV01,delivery,150,71
1773728494,2026-03-17,AGV02,return,271,10
1773728494,2026-03-17,AGV01,delivery,237,105
1773728494,2026-03-17,AGV02,return,100,105
1773728494,2026-03-17,AGV02,delivery,150,413
1773728494,2026-03-17,AGV01,delivery,176,71
1773728494,2026-03-17,AGV02,delivery,96,81
1773728494,2026-03-17,AGV01,return,142,73
1773728494,2026-03-17,AGV02,delivery,62,81
1773728494,2026-03-17,AGV01,delivery,132,11
1773728494,2026-03-17,AGV02,delivery,234,71
1773728494,2026-03-17,AGV01,return,107,105
1773728494,2026-03-17,AGV02,return,268,210
1773728494,2026-03-17,AGV02,delivery,122,107
1773728494,2026-03-17,AGV02,pickup,80,71
1773728494,2026-03-17,AGV02,return,269,71
1773728494,2026-03-17,AGV01,delivery,99,72
1773728494,2026-03-17,AGV01,pickup,168,10
1773728494,2026-03-17,AGV01,delivery,113,999
1773728494,2026-03-17,AGV01,return,65,102
1773728494,2026-03-17,AGV01,delivery,98,51
1773728494,2026-03-17,AGV02,return,282,11
1773728494,2026-03-17,AGV02,delivery,33,61
1773728494,2026-03-17,AGV02,return,94,72
1773728495,2026-03-17,AGV01,pickup,263,105
1773728495,2026-03-17,AGV01,return,90,107
1773728495,2026-03-17,AGV01,delivery,233,71
1773728495,2026-03-17,AGV01,delivery,159,107
1773728495,2026-03-17,AGV01,delivery,236,72
1773728495,2026-03-17,AGV01,return,57,107
1773728495,2026-03-17,AGV02,pickup,215,410
1773728495,2026-03-17,AGV01,return,40,51
1773728495,2026-03-17,AGV02,delivery,80,210
1773728495,2026-03-17,AGV01,delivery,126,2
1773728495,2026-03-17,AGV01,return,246,107
1773728495,2026-03-17,AGV02,delivery,192,61
1773728495,2026-03-17,AGV01,delivery,122,107
1773728495,2026-03-17,AGV01,pickup,148,24
1773728495,2026-03-17,AGV01,delivery,157,10
1773728495,2026-03-17,AGV01,delivery,281,411
1773728495,2026-03-17,AGV02,pickup,284,999
1773728495,2026-03-17,AGV02,delivery,247,74
1773728495,2026-03-17,AGV02,pickup,175,2
1773728495,2026-03-17,AGV02,return,258,71
1773728495,2026-03-17,AGV01,delivery,271,72
1773728495,2026-03-17,AGV02,pickup,273,999
1773728495,2026-03-17,AGV02,pickup,232,102
1773728495,2026-03-17,AGV02,return,71,51
1773728495,2026-03-17,AGV01,pickup,140,102
1773728495,2026-03-17,AGV02,pickup,257,102
1773728495,2026-03-17,AGV02,delivery,148,11
1773728495,2026-03-17,AGV01,return,107,999
1773728495,2026-03-17,AGV01,pickup,287,24
1773728495,2026-03-17,AGV02,delivery,56,412
1773728495,2026-03-17,AGV02,delivery,161,73
1773728495,2026-03-17,AGV01,pickup,32,412
1773728495,2026-03-17,AGV01,pickup,34,81
1773728495,2026-03-17,AGV02,return,227,81
1773728495,2026-03-17,AGV02,return,266,71
1773728495,2026-03-17,AGV01,pickup,211,74
1773728495,2026-03-17,AGV01,return,171,412
1773728495,2026-03-17,AGV01,delivery,97,105
1773728495,2026-03-17,AGV01,pickup,250,11
1773728495,2026-03-17,AGV01,delivery,241,61
1773728496,2026-03-17,AGV02,pickup,125,61
1773728496,2026-03-17,AGV01,return,248,101
1773728496,2026-03-17,AGV02,pickup,166,410
1773728496,2026-03-17,AGV01,delivery,229,210
1773728496,2026-03-17,AGV01,delivery,263,71
1773728496,2026-03-17,AGV02,pickup,121,105
1773728496,2026-03-17,AGV01,return,96,101
1773728496,2026-03-17,AGV02,pickup,83,11
1773728496,2026-03-17,AGV01,pickup,246,24
1773728496,2026-03-17,AGV01,return,259,73
1773728496,2026-03-17,AGV02,delivery,192,11
1773728496,2026-03-17,AGV02,pickup,70,81
1773728496,2026-03-17,AGV01,return,88,73
1773728496,2026-03-17,AGV01,return,300,74
1773728496,2026-03-17,AGV01,return,171,105
1773728496,2026-03-17,AGV01,delivery,185,81
1773728496,2026-03-17,AGV01,pickup,269,107
1773728496,2026-03-17,AGV01,return,37,411
1773728496,2026-03-17,AGV02,pickup,59,61
1773728496,2026-03-17,AGV01,pickup,111,2
1773728496,2026-03-17,AGV02,pickup,93,105
1773728496,2026-03-17,AGV02,return,193,411
1773728496,2026-03-17,AGV01,return,125,210
1773728496,2026-03-17,AGV01,delivery,98,24
1773728496,2026-03-17,AGV02,return,138,413
1773728496,2026-03-17,AGV02,delivery,80,102
1773728496,2026-03-17,AGV01,delivery,97,105
1773728496,2026-03-17,AGV02,pickup,236,2
1773728496,2026-03-17,AGV01,pickup,64,108
1773728496,2026-03-17,AGV01,pickup,91,71
1773728496,2026-03-17,AGV02,pickup,197,999
1773728496,2026-03-17,AGV02,return,219,72
1773728496,2026-03-17,AGV01,pickup,216,2
1773728496,2026-03-17,AGV01,return,132,10
1773728496,2026-03-17,AGV01,return,60,107
1773728496,2026-03-17,AGV02,pickup,298,74
1773728496,2026-03-17,AGV01,pickup,96,102
1773728496,2026-03-17,AGV01,delivery,121,2
1773728496,2026-03-17,AGV01,return,43,2
1773728496,2026-03-17,AGV01,pickup,251,10
1773728497,2026-03-17,AGV02,pickup,73,24
1773728497,2026-03-17,AGV01,return,273,210
1773728497,2026-03-17,AGV01,return,78,105
1773728497,2026-03-17,AGV01,return,278,413
1773728497,2026-03-17,AGV01,pickup,232,105
1773728497,2026-03-17,AGV01,return,234,81
1773728497,2026-03-17,AGV01,pickup,131,74
1773728497,2026-03-17,AGV01,delivery,235,105
1773728497,2026-03-17,AGV02,return,32,999
1773728497,2026-03-17,AGV01,pickup,209,999
1773728497,2026-03-17,AGV01,pickup,136,411
1773728497,2026-03-17,AGV01,pickup,91,101
1773728497,2026-03-17,AGV02,delivery,102,108
1773728497,2026-03-17,AGV02,return,176,81
1773728497,2026-03-17,AGV01,pickup,39,74
1773728497,2026-03-17,AGV02,pickup,113,105
1773728497,2026-03-17,AGV01,pickup,138,61
1773728497,2026-03-17,AGV01,pickup,260,11
1773728497,2026-03-17,AGV02,pickup,254,61
1773728497,2026-03-17,AGV02,return,65,72
1773728497,2026-03-17,AGV01,return,120,71
1773728497,2026-03-17,AGV02,return,209,102
1773728497,2026-03-17,AGV01,pickup,299,107
1773728497,2026-03-17,AGV02,delivery,146,107
1773728497,2026-03-17,AGV01,return,281,11
1773728497,2026-03-17,AGV02,return,44,101
1773728497,2026-03-17,AGV01,return,125,11
1773728497,2026-03-17,AGV01,delivery,232,999
1773728497,2026-03-17,AGV02,pickup,122,51
1773728497,2026-03-17,AGV01,pickup,248,81
1773728498,2026-03-17,AGV02,pickup,99,81
1773728498,2026-03-17,AGV02,delivery,96,413
1773728498,2026-03-17,AGV01,pickup,177,73
1773728498,2026-03-17,AGV01,pickup,48,102
1773728498,2026-03-17,AGV01,return,251,105
1773728498,2026-03-17,AGV01,delivery,246,411
1773728498,2026-03-17,AGV02,return,297,71
1773728498,2026-03-17,AGV01,delivery,98,81
1773728498,2026-03-17,AGV01,delivery,230,413
1773728498,2026-03-17,AGV02,delivery,262,71
1773728498,2026-03-17,AGV02,return,174,24
1773728498,2026-03-17,AGV01,delivery,99,410
1773728498,2026-03-17,AGV01,delivery,90,2
1773728498,2026-03-17,AGV01,delivery,74,10
1773728498,2026-03-17,AGV01,delivery,43,71
1773728498,2026-03-17,AGV02,delivery,72,72
1773728498,2026-03-17,AGV02,return,238,61
1773728498,2026-03-17,AGV02,pickup,285,410
1773728498,2026-03-17,AGV02,pickup,157,108
1773728498,2026-03-17,AGV02,pickup,42,10
1773728498,2026-03-17,AGV02,return,41,73
1773728498,2026-03-17,AGV01,return,76,71
1773728498,2026-03-17,AGV02,pickup,75,410
1773728498,2026-03-17,AGV01,pickup,89,107
1773728498,2026-03-17,AGV02,delivery,80,108
1773728498,2026-03-17,AGV01,pickup,296,11
1773728498,2026-03-17,AGV01,pickup,48,74
1773728498,2026-03-17,AGV02,delivery,209,81
1773728498,2026-03-17,AGV02,return,183,410
1773728498,2026-03-17,AGV02,pickup,172,410
1773728498,2026-03-17,AGV01,delivery,284,72
1773728498,2026-03-17,AGV02,delivery,157,51
1773728498,2026-03-17,AGV02,return,283,10
1773728498,2026-03-17,AGV02,pickup,104,999
1773728498,2026-03-17,AGV02,delivery,176,102
1773728498,2026-03-17,AGV01,delivery,141,999
1773728498,2026-03-17,AGV01,delivery,124,413
1773728498,2026-03-17,AGV01,delivery,197,2
1773728498,2026-03-17,AGV02,pickup,41,210
1773728498,2026-03-17,AGV01,return,294,74
1773728499,2026-03-17,AGV01,return,116,73
1773728499,2026-03-17,AGV01,pickup,227,105
1773728499,2026-03-17,AGV01,return,243,411
1773728499,2026-03-17,AGV01,delivery,155,410
1773728499,2026-03-17,AGV01,delivery,246,10
1773728499,2026-03-17,AGV02,pickup,202,24
1773728499,2026-03-17,AGV02,delivery,159,412
1773728499,2026-03-17,AGV02,pickup,164,81
1773728499,2026-03-17,AGV02,delivery,84,411
1773728499,2026-03-17,AGV01,return,225,10
1773728499,2026-03-17,AGV01,pickup,85,24
1773728499,2026-03-17,AGV01,pickup,87,74
1773728499,2026-03-17,AGV01,return,102,72
1773728499,2026-03-17,AGV01,pickup,182,73
1773728499,2026-03-17,AGV02,pickup,224,73
1773728499,2026-03-17,AGV01,return,243,999
1773728499,2026-03-17,AGV02,return,90,81
1773728499,2026-03-17,AGV01,delivery,80,10
1773728499,2026-03-17,AGV02,return,259,51
1773728499,2026-03-17,AGV02,delivery,77,411
1773728499,2026-03-17,AGV01,delivery,144,72
1773728499,2026-03-17,AGV01,pickup,251,71
1773728499,2026-03-17,AGV02,return,112,999
1773728499,2026-03-17,AGV01,return,177,61
1773728499,2026-03-17,AGV01,pickup,267,10
1773728499,2026-03-17,AGV02,pickup,204,105
1773728499,2026-03-17,AGV02,delivery,86,107
1773728499,2026-03-17,AGV01,return,82,73
1773728499,2026-03-17,AGV02,delivery,30,210
1773728499,2026-03-17,AGV01,pickup,198,72
1773728500,2026-03-17,AGV02,delivery,137,61
1773728500,2026-03-17,AGV02,delivery,183,11
1773728500,2026-03-17,AGV01,delivery,124,61
1773728500,2026-03-17,AGV02,pickup,270,73
1773728500,2026-03-17,AGV01,pickup,154,413
1773728500,2026-03-17,AGV02,return,241,411
1773728500,2026-03-17,AGV01,return,97,108
1773728500,2026-03-17,AGV02,return,140,51
1773728500,2026-03-17,AGV01,delivery,232,72
1773728500,2026-03-17,AGV01,pickup,166,107
1773728500,2026-03-17,AGV02,return,225,51
1773728500,2026-03-17,AGV02,return,54,412
1773728500,2026-03-17,AGV01,delivery,265,999
1773728500,2026-03-17,AGV02,pickup,198,81
1773728500,2026-03-17,AGV01,delivery,184,24
1773728500,2026-03-17,AGV01,pickup,82,24
1773728500,2026-03-17,AGV01,return,159,51
1773728500,2026-03-17,AGV01,delivery,245,71
1773728500,2026-03-17,AGV01,delivery,62,210
1773728500,2026-03-17,AGV01,return,225,413
1773728500,2026-03-17,AGV01,return,217,51
1773728500,2026-03-17,AGV01,delivery,193,410
1773728500,2026-03-17,AGV01,return,153,413
1773728500,2026-03-17,AGV01,pickup,139,73
1773728500,2026-03-17,AGV01,pickup,256,73
1773728500,2026-03-17,AGV01,return,130,410
1773728500,2026-03-17,AGV02,return,115,73
1773728500,2026-03-17,AGV01,return,235,410
1773728500,2026-03-17,AGV01,return,177,71
1773728500,2026-03-17,AGV02,pickup,156,101
1773728500,2026-03-17,AGV02,pickup,293,413
1773728500,2026-03-17,AGV02,delivery,110,411
1773728500,2026-03-17,AGV02,return,84,413
1773728500,2026-03-17,AGV02,return,97,413
1773728500,2026-03-17,AGV02,pickup,167,74
1773728500,2026-03-17,AGV02,pickup,195,51
1773728500,2026-03-17,AGV02,pickup,57,102
1773728500,2026-03-17,AGV01,return,151,72
1773728500,2026-03-17,AGV01,delivery,110,411
1773728500,2026-03-17,AGV01,delivery,260,2
1773728501,2026-03-17,AGV01,return,243,11
1773728501,2026-03-17,AGV02,return,103,72
1773728501,2026-03-17,AGV01,pickup,132,210
1773728501,2026-03-17,AGV02,pickup,105,81
1773728501,2026-03-17,AGV02,pickup,238,71
1773728501,2026-03-17,AGV01,delivery,290,73
1773728501,2026-03-17,AGV01,return,75,102
1773728501,2026-03-17,AGV02,pickup,123,107
1773728501,2026-03-17,AGV02,return,287,10
1773728501,2026-03-17,AGV01,return,181,107
1773728501,2026-03-17,AGV02,delivery,199,71
1773728501,2026-03-17,AGV02,pickup,276,210
1773728501,2026-03-17,AGV01,pickup,249,108
1773728501,2026-03-17,AGV01,return,140,412
1773728501,2026-03-17,AGV01,pickup,262,410
1773728501,2026-03-17,AGV02,delivery,109,410
1773728501,2026-03-17,AGV02,return,230,101
1773728501,2026-03-17,AGV01,pickup,76,101
1773728501,2026-03-17,AGV02,delivery,252,10
1773728501,2026-03-17,AGV02,pickup,280,999
1773728900,2026-03-17,AGV02,return,273,101
1773728900,2026-03-17,AGV02,pickup,267,74
1773728900,2026-03-17,AGV02,pickup,146,2
1773728900,2026-03-17,AGV01,pickup,81,81
1773728900,2026-03-17,AGV01,pickup,299,2
1773728900,2026-03-17,AGV01,pickup,194,210
1773728900,2026-03-17,AGV02,pickup,96,101
1773728900,2026-03-17,AGV02,return,122,999
1773728900,2026-03-17,AGV01,return,122,73
1773728900,2026-03-17,AGV02,pickup,67,105
1773728900,2026-03-17,AGV01,return,95,411
1773728900,2026-03-17,AGV01,delivery,127,11
1773728900,2026-03-17,AGV02,pickup,289,105
1773728900,2026-03-17,AGV01,pickup,174,210
1773728900,2026-03-17,AGV01,pickup,102,411
1773728900,2026-03-17,AGV02,delivery,161,105
1773728900,2026-03-17,AGV01,delivery,236,72
1773728900,2026-03-17,AGV01,delivery,228,101
1773728900,2026-03-17,AGV01,pickup,192,11
1773728900,2026-03-17,AGV01,return,85,72
1773728900,2026-03-17,AGV01,delivery,140,999
1773728900,2026-03-17,AGV02,return,167,102
1773728900,2026-03-17,AGV01,delivery,85,101
1773728900,2026-03-17,AGV01,delivery,100,102
1773728900,2026-03-17,AGV01,pickup,146,108
1773728900,2026-03-17,AGV01,delivery,100,413
1773728900,2026-03-17,AGV02,pickup,291,72
1773728900,2026-03-17,AGV02,delivery,35,10
1773728900,2026-03-17,AGV02,delivery,270,24
1773728900,2026-03-17,AGV01,delivery,88,107
1773728900,2026-03-17,AGV02,pickup,41,72
1773728900,2026-03-17,AGV01,delivery,190,2
1773728900,2026-03-17,AGV01,delivery,253,107
1773728900,2026-03-17,AGV01,pickup,40,107
1773728900,2026-03-17,AGV02,return,41,61
1773728900,2026-03-17,AGV02,return,171,101
1773728900,2026-03-17,AGV01,delivery,64,11
1773728900,2026-03-17,AGV02,pickup,166,73
1773728900,2026-03-17,AGV02,return,63,74
1773728900,2026-03-17,AGV01,delivery,290,413
1773728901,2026-03-17,AGV02,pickup,300,410
1773728901,2026-03-17,AGV02,delivery,108,11
1773728901,2026-03-17,AGV01,return,92,210
1773728901,2026-03-17,AGV01,delivery,169,73
1773728901,2026-03-17,AGV01,pickup,121,11
1773728901,2026-03-17,AGV02,delivery,92,210
1773728901,2026-03-17,AGV02,return,259,74
1773728901,2026-03-17,AGV02,delivery,101,210
1773728901,2026-03-17,AGV02,pickup,84,413
1773728901,2026-03-17,AGV01,return,54,999
1773728901,2026-03-17,AGV02,return,117,72
1773728901,2026-03-17,AGV02,pickup,64,72
1773728901,2026-03-17,AGV02,return,280,101
1773728901,2026-03-17,AGV02,delivery,141,11
1773728901,2026-03-17,AGV01,pickup,237,74
1773728901,2026-03-17,AGV01,return,225,74
1773728901,2026-03-17,AGV02,return,171,81
1773728901,2026-03-17,AGV01,delivery,51,72
1773728901,2026-03-17,AGV02,pickup,170,101
1773728901,2026-03-17,AGV02,return,159,71
1773728901,2026-03-17,AGV01,pickup,290,10
1773728901,2026-03-17,AGV01,return,48,413
1773728901,2026-03-17,AGV01,pickup,84,81
1773728901,2026-03-17,AGV01,delivery,223,108
1773728901,2026-03-17,AGV02,return,117,107
1773728901,2026-03-17,AGV01,pickup,172,101
1773728901,2026-03-17,AGV02,return,145,411
1773728901,2026-03-17,AGV02,delivery,300,74
1773728901,2026-03-17,AGV01,delivery,242,81
1773728901,2026-03-17,AGV01,delivery,281,999
1773728901,2026-03-17,AGV02,delivery,40,413
1773728901,2026-03-17,AGV01,return,129,61
1773728901,2026-03-17,AGV01,return,225,108
1773728901,2026-03-17,AGV02,pickup,272,51
1773728901,2026-03-17,AGV02,pickup,287,413
1773728901,2026-03-17,AGV02,delivery,31,11
1773728901,2026-03-17,AGV02,delivery,208,61
1773728901,2026-03-17,AGV01,pickup,98,102
1773728901,2026-03-17,AGV01,return,145,108
1773728901,2026-03-17,AGV01,delivery,131,102
1773728901,2026-03-17,AGV01,pickup,293,71
1773728901,2026-03-17,AGV01,return,284,71
1773728901,2026-03-17,AGV02,delivery,221,102
1773728901,2026-03-17,AGV02,delivery,53,101
1773728901,2026-03-17,AGV02,pickup,89,71
1773728901,2026-03-17,AGV01,return,247,411
1773728901,2026-03-17,AGV01,return,180,411
1773728901,2026-03-17,AGV02,return,260,73
1773728901,2026-03-17,AGV01,pickup,70,24
1773728901,2026-03-17,AGV02,delivery,166,412
1773728902,2026-03-17,AGV01,pickup,59,108
1773728902,2026-03-17,AGV01,return,262,101
1773728902,2026-03-17,AGV02,return,114,81
1773728902,2026-03-17,AGV01,delivery,34,81
1773728902,2026-03-17,AGV01,return,52,413
1773728902,2026-03-17,AGV02,return,165,411
1773728902,2026-03-17,AGV02,pickup,186,61
1773728902,2026-03-17,AGV02,pickup,200,210
1773728902,2026-03-17,AGV01,return,103,105
1773728902,2026-03-17,AGV01,delivery,64,81
1773728902,2026-03-17,AGV02,pickup,240,61
1773728902,2026-03-17,AGV01,pickup,177,51
1773728902,2026-03-17,AGV02,delivery,199,210
1773728902,2026-03-17,AGV01,return,150,105
1773728902,2026-03-17,AGV01,return,134,10
1773728902,2026-03-17,AGV02,pickup,298,11
1773728902,2026-03-17,AGV01,delivery,237,102
1773728902,2026-03-17,AGV02,pickup,135,71
1773728902,2026-03-17,AGV01,delivery,152,74
1773728902,2026-03-17,AGV01,return,180,101
1773728902,2026-03-17,AGV01,delivery,138,61
1773728902,2026-03-17,AGV01,delivery,239,101
1773728902,2026-03-17,AGV02,delivery,266,51
1773728902,2026-03-17,AGV02,delivery,73,10
1773728902,2026-03-17,AGV01,return,163,108
1773728902,2026-03-17,AGV01,return,125,51
1773728902,2026-03-17,AGV02,pickup,82,410
1773728902,2026-03-17,AGV02,pickup,170,11
1773728902,2026-03-17,AGV02,return,170,999
1773728902,2026-03-17,AGV01,return,245,51
1773728902,2026-03-17,AGV01,pickup,226,105
1773728902,2026-03-17,AGV01,pickup,191,412
1773728902,2026-03-17,AGV01,pickup,134,210
1773728902,2026-03-17,AGV02,delivery,264,10
1773728902,2026-03-17,AGV01,delivery,120,72
1773728902,2026-03-17,AGV02,delivery,129,412
1773728902,2026-03-17,AGV02,return,103,81
1773728902,2026-03-17,AGV01,pickup,299,10
1773728902,2026-03-17,AGV02,pickup,270,410
1773728902,2026-03-17,AGV02,delivery,82,108
1773728903,2026-03-17,AGV01,pickup,254,2
1773728903,2026-03-17,AGV02,return,235,73
1773728903,2026-03-17,AGV01,pickup,230,410
1773728903,2026-03-17,AGV01,delivery,39,999
1773728903,2026-03-17,AGV02,return,286,413
1773728903,2026-03-17,AGV02,delivery,90,2
1773728903,2026-03-17,AGV01,pickup,261,210
1773728903,2026-03-17,AGV01,return,221,210
1773728903,2026-03-17,AGV02,return,74,51
1773728903,2026-03-17,AGV01,delivery,37,51
1773728927,2026-03-17,AGV02,pickup,273,74
1773728927,2026-03-17,AGV01,pickup,90,413
1773728927,2026-03-17,AGV01,delivery,124,101
1773728927,2026-03-17,AGV01,delivery,37,210
1773728927,2026-03-17,AGV02,return,188,74
1773728927,2026-03-17,AGV01,delivery,288,101
1773728927,2026-03-17,AGV01,return,179,999
1773728927,2026-03-17,AGV02,delivery,74,73
1773728927,2026-03-17,AGV02,return,271,81
1773728927,2026-03-17,AGV01,pickup,32,81
1773728928,2026-03-17,AGV02,pickup,236,81
1773728928,2026-03-17,AGV01,delivery,213,105
